ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,pct_chg
300351.SZ,20180825,20180630,0.1964,0.1964,1.4749,1.4749,4.7135,0.1096,1.6392,8688630.2,66842631.64,211083820.22,4.3708,3.5306,2.9163,0.7553,0.331,0.9306,0.1682,70836753.47,81271318.1,119095685.96,-35375407.4201,-30971687.4201,363088917.69,29294784.85,30000000.0,-167503765.77,1943355190.95,1325006278.61,1157502512.84,2990034304.08,672608795.51,0.1964,7.4623,-0.0947,1.7488,-0.1145,0.2113,-0.092,-0.0805,12.1482,37.2103,62.7897,21.7096,12.1482,7.0119,15.0508,-0.3531,1.8424,87.5127,14.4842,14.3267,2.6532,2.64,2.348,2.4093,2.0429,2.3047,5.3064,4.8186,12.4876,1.1427,1.1849,50.7949,49.2051,57.4546,1.0033,95.9869,93.0644,6.9356,-0.0926,0.1427,6.7949,95.668,4.6009,64.7785,,-0.0862,397.9895,4.0858,2.2391,651272347.2,14.4617,7.6473,91.4045,0.9186,0.8336,0.691,-13.0673,11.3379,11.3379,14.6847,3.9797,3.9795,11.3399,1.86,14.6837,5.1002,1.6468,0.5447,1.6469,7.3357,7.3357,-10.4642,-47.8997,5.937,-21.7969
300354.SZ,20180829,20180630,0.0074,0.0074,0.3653,0.3653,0.7983,0.1204,0.5955,740773.78,280575.91,29502291.26,9.9749,7.2743,5.5344,0.7238,0.2122,0.4233,0.1291,-1886284.37,782060.36,5361612.07,-41788675.54,-45788675.54,23123346.69,12385614.13,0.0,-44942223.7,320781421.26,207528981.5,162586757.8,347539218.89,99033339.28,0.0074,2.5122,-0.1001,0.7159,-0.2426,0.0057,-0.3021,-0.331,2.0208,58.3733,41.6267,59.3738,2.0208,17.0258,42.7826,-0.4346,-0.1338,103.7322,0.2214,1.5474,0.2937,0.29,0.0807,0.1998,0.2609,0.2236,0.5874,0.3996,9.2701,1.1022,1.1258,60.215,39.785,83.7444,0.0,100.0,65.1198,34.8802,-0.599,0.1022,9.7874,,9.0338,,,-0.39,731.6497,0.5218,0.2609,125638053.89,1.9457,11.2445,85.9014,1.4876,1.4083,1.3456,6.3416,393.3333,393.3333,-113.8889,-54.5275,105.3093,398.4393,337.76,-114.0063,394.391,-0.1034,-4.2168,-0.104,-0.4294,-0.4294,12.1794,202.0404,0.8188,-9.2462
300362.SZ,20180830,20180630,-0.305,-0.3045,0.5494,0.5494,2.8077,0.0587,0.3953,-1004811.76,-126020196.03,63075724.97,1.1288,0.9557,0.8904,0.4423,0.072,0.4154,0.0429,-123048545.36,-56283663.74,-21002551.95,-411144553.34,-645133239.76,1877048536.15,199763063.41,2151967921.76,1309000102.14,662896572.61,416709217.9,931979514.89,3893643486.2,198389309.51,-0.2907,3.8497,-2.2294,0.454,-2.5308,-0.1288,-0.9408,-1.4763,-52.977,26.2728,73.7272,71.0112,-52.977,6.9988,30.8849,33.1275,4.5648,151.2532,-49.6455,-23.4438,-7.2776,-7.23,-7.22,-1.0062,-2.2737,-1.4513,-14.5552,-2.0124,70.8284,3.428,3.2048,61.1678,38.8322,11.1029,55.2687,43.2073,76.5064,23.4936,-0.3011,2.428,0.3978,0.7818,0.1568,0.308,0.5064,-0.2304,969.4636,-4.5474,-2.2708,1062289950.45,-50.7995,18.6815,348.0489,-7.5393,-7.4188,-2.3918,-1848.8935,-664.8148,-663.8889,-1957.8333,-482.8102,-489.9135,-637.8772,-662.46,-1964.6888,-667.9172,-6.9784,14.4388,-6.9766,-44.1608,-44.1608,-77.6628,-1556.643,-5.2895,
300370.SZ,20180830,20180630,-0.0271,-0.0271,0.427,0.427,0.1409,0.0357,0.3017,1539421.03,-27542521.56,142774228.32,1.3246,1.0387,0.8313,0.3467,0.1659,1.2414,0.0942,-17439881.69,31481822.1,54343842.75,-247293609.86,99473949.34,857951843.4,69614670.66,1982871977.42,1669742664.93,435293038.61,617304669.37,1347835390.64,3516550991.48,323373033.41,-0.0271,1.4008,-0.2489,0.3374,-0.1225,0.0328,-0.258,0.1038,-3.4345,34.8838,65.1162,40.147,-3.4345,6.8753,20.5798,12.6918,-1.7041,104.2611,-3.9556,7.6919,-1.8949,-1.87,-2.0071,0.7244,-0.3235,0.938,-3.7898,1.4488,65.4897,2.8977,3.1669,56.6798,43.3202,9.7948,56.3868,38.1797,65.3376,34.6624,-0.1254,1.8977,0.4613,0.6771,0.1496,0.2195,0.2607,-0.082,876.3237,-0.647,-0.5983,508185626.85,-3.9385,5.2436,99.6468,-0.481,-0.5769,0.0294,-32.3494,-158.0952,-158.0952,-26.6667,-24.54,-31.2695,-157.1861,-96.7,-26.6261,-139.7665,-4.2123,4.6236,-4.2322,39.3594,39.3594,51.9278,109.1187,7.2652,-5.8651
300371.SZ,20180804,20180630,0.1754,0.1754,0.6738,0.6738,1.752,0.3717,2.1326,2821206.66,17924979.5,52804231.06,9.4221,7.4446,4.2755,0.9233,0.197,0.4598,0.1264,14327237.93,22596865.53,29330670.36,-24757541.0915,-24757541.0915,40230213.45,3500000.0,0.0,-78969154.41,516614357.29,338821931.57,259852777.16,581288530.63,300506902.29,0.1729,4.8441,-0.0215,2.5042,-0.1891,0.1883,-0.2063,-0.2063,25.6593,65.3093,34.6907,44.9834,25.6593,29.0865,16.7601,-0.8632,-0.2027,82.2798,28.7239,27.9482,3.5067,3.58,3.0299,3.534,3.2446,3.3967,7.0134,7.068,6.9966,1.0752,1.0808,60.6465,39.3535,82.6558,0.0,100.0,91.9964,8.0036,-0.064,0.0752,13.2926,,11.8137,,,-0.0589,590.5573,6.4892,3.2446,180481868.47,28.8538,23.8678,74.3358,2.7592,2.3878,2.5587,1.7552,91.4847,91.4847,87.7073,94.4223,95.5373,88.6975,77.3,87.7238,77.79,-3.429,-4.4041,-3.4299,17.8052,17.8052,14.3467,257.4818,6.1351,-9.3827
300382.SZ,20180830,20180630,0.18,0.18,0.5011,0.5011,0.151,0.1278,0.4096,2518489.59,53043996.93,128867351.88,2.0424,1.1979,0.9215,0.781,0.2565,1.1359,0.1916,59878008.29,63787063.46,74643658.47,-82142801.5407,107099793.9993,345934372.22,4656169.86,225832976.97,98968398.02,893957820.23,587676303.83,678671335.87,1211166057.54,303197471.85,0.0985,1.7059,-0.1925,0.5374,-0.1354,0.1131,-0.1456,0.1898,18.3735,45.5838,54.4162,22.1364,18.3735,4.4082,17.3703,0.358,0.4476,78.8196,21.9267,22.5632,5.5068,5.11,5.2572,4.3231,3.5204,4.5586,11.0136,8.6462,36.9087,1.585,1.4623,73.7292,26.2708,57.2405,18.6459,79.4579,97.809,2.191,-0.1927,0.585,1.6695,4.2614,1.5509,3.9585,9.0328,-0.1884,707.8008,7.0408,3.7657,272403889.14,22.0897,3.9813,72.5014,3.7831,3.6315,2.4424,-30.0306,-50.0,-50.0,50.8803,27.4782,21.3605,22.5736,33.5,-121.3941,28.2761,-49.3798,12.421,-8.8315,60.7632,60.7632,23.5951,133.2134,-4.4455,-5.7143
300385.SZ,20180821,20180630,0.286,0.286,3.038,3.038,4.5386,0.3378,2.8258,-60603.89,37273535.31,100303528.01,1.4319,1.0489,0.9034,0.8151,0.272,0.9637,0.1776,32253441.78,55062681.39,77282572.23,246593309.1771,285740582.0571,608264166.49,31620080.65,400329967.35,19940752.43,895019555.3,435642977.59,455583730.02,1616985674.85,411699324.66,0.286,8.7024,-0.0561,3.1636,1.2927,0.4231,1.8949,2.1957,9.5346,25.3706,74.6294,17.8665,9.5346,3.068,13.0801,1.7184,-1.4791,91.8419,15.6402,13.9275,3.3273,3.32,3.3327,2.4741,1.6937,2.7197,6.6546,4.9482,46.091,1.855,1.9899,63.9929,36.0071,39.6576,24.7578,70.0373,96.9602,3.0398,-0.0072,0.855,1.0887,2.8289,0.8604,2.2357,44.8839,-0.007,433.7236,3.3874,1.6721,406537904.87,12.1922,2.463,87.1512,1.4654,1.915,0.8957,7.3724,-5.4545,-5.4545,88.8113,13.293,-11.6429,2.5253,6.2,87.8612,-27.8942,2.5465,2.8529,2.547,6.6631,6.6631,-3.2208,48.9353,42.1874,-8.8999
300391.SZ,20180820,20180630,0.2922,0.2922,1.8907,1.8907,3.8827,0.0736,1.0469,12567136.56,53947273.64,144844786.84,1.6757,1.3013,1.2293,1.3221,0.4655,1.3193,0.2206,61153769.56,85725673.58,111008162.86,-333206308.7284,-365706308.7284,338415286.35,30090409.25,273000000.0,16452235.36,692196754.66,396218865.57,387671100.93,1665669496.27,261687927.37,0.2848,5.9715,0.2146,1.1204,0.0584,0.367,-1.4267,-1.5658,14.8624,32.8005,67.1995,18.5933,14.8624,5.8312,10.9514,1.8107,-0.2365,86.1516,17.4496,19.4128,5.7101,5.06,4.6313,4.2829,3.279,5.0411,11.4202,8.5658,31.5364,1.4606,1.7183,48.3063,51.6937,34.0284,16.3898,83.7308,91.4123,8.5877,0.0855,0.4606,2.1741,5.1087,1.079,2.5355,42.0731,0.0781,266.3553,6.558,3.3231,344708934.87,17.4001,5.0564,83.062,3.9655,3.1036,2.6561,35.3232,57.6902,57.6902,233.2298,118.6895,117.224,102.6341,78.59,292.832,31.529,26.5846,3.312,49.161,53.6862,53.6862,31.8425,352.3333,54.0605,-4.4204
300397.SZ,20180823,20180630,-0.2187,-0.2187,0.34,0.34,2.1976,0.1701,1.512,5947065.08,-58428665.01,32333790.81,3.9632,2.8668,2.2617,0.3557,0.0969,0.2248,0.0531,-68948266.18,-62704505.06,-42915438.04,-143072799.73,-129672799.73,176664306.31,30867718.11,13400000.0,-156304097.66,901499231.18,563191548.36,406887450.7,1261986432.04,403698898.71,-0.2187,4.8822,-0.7907,1.6821,-0.7245,-0.2613,-0.5961,-0.5403,-61.2364,39.6193,60.3807,89.2742,-61.2364,18.5782,73.691,-2.9949,32.1716,184.4838,-74.1026,-76.8332,-4.3814,-4.12,-4.8779,-4.0832,-3.2543,-4.8822,-8.7628,-8.1664,15.0343,1.1769,1.2821,51.2587,48.7413,61.3466,1.0618,92.8485,86.0284,13.9716,-0.9985,0.1769,5.3036,87.4429,4.0804,67.2761,,-0.859,1209.7191,-6.5086,-3.4175,371695959.18,-74.0729,19.7979,211.214,-3.3149,-3.666,-2.4398,-322.6205,-357.5972,-357.5972,-888.335,-289.2084,-287.6872,-357.6809,-2405.22,-888.4943,-358.2112,-4.265,-8.2613,-4.2643,-54.9962,-54.9962,-31.2728,-190.1653,-0.2054,-15.0958
300400.SZ,20180809,20180630,0.22,0.22,1.3345,1.3345,0.2142,0.145,1.0173,4372671.26,47457746.75,123691649.86,1.9634,1.4195,1.1231,1.4161,0.5591,6.8793,0.403,46860897.6,60128126.1,63901049.74,-92256294.7338,-92256294.7338,315018061.5,17349091.01,0.0,-90851101.62,525359151.93,303486747.71,212635646.09,555688735.86,282951196.89,0.2129,2.2801,0.1871,1.1623,-0.4,0.247,-0.379,-0.379,15.9641,38.0728,61.9272,19.6942,15.9641,10.1597,9.945,-0.4106,3.0306,85.576,18.8271,18.5077,9.873,9.95,9.0401,7.4578,6.4329,9.7014,19.746,14.9156,37.4264,1.5981,1.5358,69.6471,30.3529,59.1583,0.0,99.8923,94.7801,5.2199,0.1446,0.5981,1.6701,,1.5807,,,0.1371,270.9141,12.8658,6.4286,235022146.58,18.8266,9.7575,84.4581,5.9212,5.3723,3.8213,15.5626,69.2308,69.2308,-22.7817,69.2506,69.2945,68.9164,58.21,-21.6628,35.4756,10.5825,22.587,12.1733,60.4562,60.4562,50.5624,59.2407,24.684,-3.0902
300402.SZ,20180828,20180630,0.012,0.012,1.1991,1.1991,1.11,0.1632,0.7264,4329645.74,-1914145.14,42195207.47,1.1129,0.6171,0.5005,0.9302,0.2751,0.633,0.1722,-1136737.91,9810066.43,22313876.91,45974179.6917,105901009.7217,586215289.5,23806048.3,309926830.03,135326707.36,500736922.47,101214515.3,236541222.66,915831628.03,179688133.04,0.012,2.9995,0.2158,0.8895,-0.0051,0.0486,0.2276,0.5243,0.9972,17.4198,82.5802,18.9386,0.9972,3.9751,12.1815,2.782,-2.1396,100.4693,-0.1653,4.05,0.3987,0.4,-0.316,0.6972,0.1717,0.8379,0.7974,1.3944,60.2907,2.5183,2.3225,65.3639,34.6361,32.8169,33.841,66.159,97.4122,2.5878,0.0487,1.5183,0.6586,1.955,0.5443,1.6157,3.7002,0.0474,515.568,0.3434,0.1717,416631138.72,1.3182,2.7504,94.282,2.5778,2.104,1.0289,4.5844,55.8442,55.8442,887.5912,90.7217,95.6834,54.6045,92.23,888.8992,52.2648,0.03,18.4566,0.0319,16.0143,16.0143,77.7723,196.9475,1.5366,-2.444
300410.SZ,20180801,20180630,0.59,0.59,3.5331,3.5331,7.0943,0.1715,2.6724,9409840.28,105373844.72,283175584.55,1.7248,1.2557,1.1724,0.8414,0.4222,4.4534,0.2284,119114201.46,141747522.12,155825088.86,-71889003.5292,24257506.7508,745214175.11,23401026.64,347027816.05,173046973.81,926252140.22,745717337.76,855435342.81,2476538249.69,560557347.95,0.5823,10.7634,0.0549,2.8439,-0.2155,0.7191,-0.3647,0.1231,16.4825,40.6633,59.3367,22.3916,16.4825,7.0565,14.1446,1.1905,0.6109,82.8955,19.3356,20.3546,5.5375,5.52,5.0836,4.6485,3.7642,5.1041,11.075,9.297,34.3787,1.5239,1.4711,54.6856,45.3144,28.5426,14.0126,85.6657,92.226,7.774,0.0105,0.5239,1.9016,6.1135,0.8302,2.6691,5.3526,0.0097,402.4701,7.5284,3.7642,250351683.37,19.2219,6.1013,78.4153,4.0603,4.0298,2.7653,10.5992,34.0909,34.0909,35.5556,49.0765,40.9802,40.4726,35.04,35.6405,24.2708,4.8124,13.7241,4.8125,28.0737,28.0737,20.6256,196.2717,13.0375,-13.5497
300411.SZ,20180830,20180630,0.1693,0.1693,1.0108,1.0108,10.8311,0.1007,1.1491,11094218.38,33517334.47,106954838.16,4.8065,4.4105,3.7512,0.3599,0.1696,1.1473,0.0698,36268135.17,50990315.86,65407318.93,106794974.8579,95428974.8579,220088148.2,26052500.0,105000000.0,-256287237.62,1493369043.51,1237439929.21,981152691.59,3562557982.87,329384090.64,0.1693,13.0809,-0.4205,1.2498,0.3512,0.1935,0.4052,0.3621,17.2594,40.1519,59.8481,20.4695,17.2594,6.779,13.0047,0.6858,5.2686,86.3846,18.4841,19.1423,1.3025,1.3,0.9786,1.3368,1.2053,1.341,2.605,2.6736,9.2194,1.1016,1.1136,41.0252,58.9748,39.2094,2.9473,96.7656,92.5806,7.4194,-0.3409,0.1016,9.8175,32.8317,4.2529,14.2226,,-0.3156,657.8953,2.4106,1.1696,277874849.46,18.5116,5.5384,85.4082,0.8596,0.6869,0.8059,-11.8968,64.5287,64.5287,-7.4348,149.2317,153.3346,171.084,122.12,-76.9685,-53.5964,1.3112,-0.29,1.3111,69.1743,69.1743,88.8898,81.2982,484.1878,-22.133
300415.SZ,20180828,20180630,0.28,0.28,2.5786,2.5786,0.0838,0.15,1.3358,13045456.0,108520229.62,393595032.8,1.2113,0.6959,0.6374,2.9246,0.7284,2.5957,0.438,132567670.2,164190103.62,200286300.57,-127615044.7063,100937698.3837,837437535.11,47673422.1,700549176.43,520207263.33,886318801.89,288578714.78,636442644.65,1834167311.89,641851220.87,0.2814,2.5578,-0.0449,1.4858,-0.0973,0.3801,-0.2954,0.2337,11.5826,35.3328,64.6672,22.0146,11.5826,11.592,9.3749,1.0477,0.5808,88.0995,13.4741,14.7392,11.1765,11.09,9.9772,6.4565,5.0737,8.2287,22.353,12.913,58.3118,2.3988,2.338,60.8331,39.1669,32.5939,38.1944,60.2427,86.1246,13.8754,-0.0142,1.3988,0.6968,1.5773,0.559,1.2652,1.7038,-0.0122,227.2775,10.1474,4.7803,563239875.41,13.6029,11.5571,87.1282,6.5028,6.1244,2.897,19.3537,-9.6774,-9.6774,81.6059,-4.3397,-6.1499,-8.8915,-8.56,81.6053,-23.2775,3.2287,14.8931,3.2258,19.8769,19.8769,24.1096,41.0573,18.7506,-17.0036
300416.SZ,20180727,20180630,0.24,0.24,1.9207,1.9207,2.4888,0.1514,1.9595,4709628.55,25173824.19,118526521.66,2.1441,1.6417,1.4608,0.9412,0.3302,0.9834,0.219,34787439.79,45200071.89,65344699.9,-97931366.3141,-64167414.3141,263063446.8,6472928.52,216763952.0,-73284572.82,636908667.87,488595373.52,362546848.7,1053913901.22,286185392.09,0.2204,5.5996,-0.2277,2.1109,1.1019,0.3334,-0.7223,-0.4733,12.9532,45.5171,54.4829,29.4763,12.9532,7.6125,20.212,1.6518,2.2813,86.6408,15.7429,17.3579,4.6274,5.92,3.8982,3.8015,2.8368,4.046,9.2548,7.603,36.7449,1.5809,1.8412,69.1872,30.8128,48.1249,20.5675,72.0347,87.8189,12.1811,-0.0723,0.5809,1.5611,3.5024,1.3097,2.9383,,-0.0635,437.9895,5.6736,2.5133,285516295.27,15.7295,6.9474,78.6995,4.2361,3.6319,2.6186,8.8556,33.3333,33.3333,42.6304,25.1034,25.7779,29.244,12.67,38.0712,-15.8618,32.1034,25.4962,42.599,19.088,19.088,3.9781,766.1447,53.6092,-13.5135
300417.SZ,20180829,20180630,0.1805,0.1805,0.8526,0.8526,1.4698,0.2641,2.0964,826624.67,13899073.77,32864962.72,5.87,4.4908,1.9903,2.1642,0.2517,0.9457,0.1588,6358391.79,15514620.16,17908121.6,43471202.5123,43471202.5123,44600920.34,,0.0,-54304369.95,369840178.36,217206066.03,162901696.08,389168418.88,192618313.26,0.1805,4.7692,0.0273,2.3605,-0.1489,0.1901,0.5327,0.5327,21.1669,47.2405,52.7595,36.8317,21.1669,16.1082,21.0664,-0.3429,0.0686,90.8604,22.555,22.3009,3.7115,3.63,3.5031,3.5406,3.3606,3.6479,7.423,7.0812,10.2822,1.1146,1.1044,60.3563,39.6437,85.2619,0.0,100.0,100.0,,0.05,0.1146,8.7256,,8.2922,,,0.05,380.7414,6.7212,3.3606,141356410.48,22.6896,15.5128,90.9721,2.2411,2.0353,2.0484,24.3003,-18.9856,-18.9856,-73.3659,-22.5148,-22.1203,-19.006,-19.73,-73.3414,-20.1289,-3.7556,-1.9978,-3.7553,-18.4497,-18.4497,-19.9538,32.6475,1.4059,-9.7797
300420.SZ,20180827,20180630,0.0771,0.0771,0.5911,0.5911,0.6568,0.0214,0.3779,5695251.51,49494384.44,150915667.62,2.0575,1.5529,1.2857,0.8217,0.3777,2.0611,0.2092,55388110.59,66657704.19,78871050.09,-38224191.0129,-38424191.0129,523800254.98,10415457.44,30000000.0,-64765052.8,836954578.88,585617950.6,520852897.8,1523167890.08,285719739.9,0.0771,2.0561,-0.0956,0.3993,-0.1352,0.0931,-0.0534,-0.0537,12.765,35.6764,64.3236,21.1178,12.765,7.7403,12.7558,0.6217,0.4278,86.9063,15.2949,15.7579,3.7824,3.76,3.392,3.2968,2.6707,3.7136,7.5648,6.5936,27.4239,1.3779,1.3857,55.3819,44.6181,40.6805,1.9696,96.6009,98.154,1.846,-0.1235,0.3779,2.6079,49.0465,1.4834,27.8985,,-0.1212,381.1764,5.3414,2.7296,237738987.35,15.1674,6.7085,82.8432,3.0011,2.824,2.1513,-14.2128,-15.0881,-15.0881,-33.1476,24.367,23.6409,25.2425,17.65,-96.2796,-1.0546,-27.3591,3.5754,1.6947,50.091,50.091,54.2888,384.9799,26.5774,-7.5269
300421.SZ,20180828,20180630,0.281,0.281,2.6261,2.6261,6.678,0.2833,1.1284,6839981.54,30685951.06,90334563.95,2.9817,2.3593,1.3602,1.4588,0.4133,0.7853,0.2338,38211586.97,48602300.75,72624058.44,-63180766.2223,-28180766.2223,176298026.56,28845710.75,105000000.0,6088313.7,1027050208.66,557458619.12,563546932.82,1278521674.8,188536006.26,0.281,8.7868,0.1005,1.4117,-0.4084,0.3639,-0.4731,-0.211,10.6994,25.7563,74.2437,13.4863,10.6994,4.2495,8.5851,0.6517,0.1213,89.1051,12.394,13.8576,3.2011,3.17,2.6176,3.2393,2.5011,3.1297,6.4022,6.4786,20.9039,1.2643,1.2799,56.5327,43.4673,69.2238,8.2126,91.7874,90.6992,9.3008,0.0477,0.2643,3.7838,11.1764,3.3115,9.7814,168.6921,0.0433,234.9755,5.0022,2.5011,476803994.05,13.1893,4.4717,90.712,1.6514,1.1572,1.3103,-0.5317,0.6447,0.6447,-63.2138,2.4536,4.4504,2.9677,0.13,-62.3649,-0.4694,0.2121,-2.2045,0.213,16.8672,16.8672,26.7223,4.0903,3.4532,-5.8621
300430.SZ,20180823,20180630,0.18,0.18,1.1992,1.1992,3.3242,0.1239,1.3258,646138.39,47595655.32,140987755.4,3.1368,2.0417,1.7474,0.9641,0.2877,1.667,0.1687,51792228.77,54540599.45,62883187.36,-52138434.5259,-57341571.2259,345340037.09,12287787.62,20880929.79,-181223428.54,987454564.61,782556048.83,601332620.29,1611025761.48,394336473.23,0.1774,5.7739,-0.0247,1.4497,-0.3101,0.2005,-0.1917,-0.2108,15.0317,43.2239,56.7761,24.7198,15.0317,11.4884,13.4384,-0.2069,1.5905,84.1216,17.1534,16.721,3.1093,3.1,3.0677,2.8206,2.5357,3.0306,6.2186,5.6412,19.2268,1.238,1.2463,58.3534,41.6466,50.1589,1.2961,97.4878,96.7536,3.2464,-0.0183,0.238,4.1493,75.2147,2.6088,47.2898,,-0.0177,550.5595,5.0714,2.4949,206466706.29,17.1158,10.2378,81.7659,2.3292,2.2872,1.8959,8.6849,28.5714,28.5714,79.6036,48.3128,41.1385,39.2449,43.84,51.0756,30.9957,-31.6763,3.6897,2.4853,33.248,33.248,33.7533,193.4002,6.2973,-21.0872
300434.SZ,20180824,20180630,0.22,0.22,1.918,1.918,8.9347,0.102,1.3661,3594322.65,46242613.37,267536065.95,2.1895,1.7364,1.3994,10.5103,0.5959,0.8276,0.14,52450556.63,59537768.37,101756308.17,168270619.7992,127870619.7992,280179875.72,94399279.01,32600000.0,-259856042.12,1453230335.96,358847869.48,87891827.36,2612175748.78,327655278.96,0.2233,11.4028,0.4924,1.468,0.4466,0.2668,0.7539,0.5729,11.7809,62.4969,37.5031,47.3714,11.7809,28.7461,18.2887,0.3366,0.3396,87.7475,13.3676,13.9081,1.9681,1.96,1.8262,1.9471,1.6493,1.9586,3.9362,3.8942,13.6328,1.1578,1.2075,22.1152,77.8848,48.6558,1.248,97.4281,74.0902,25.9098,0.3643,0.1578,6.2503,78.0673,3.569,44.5776,,0.2699,159.3736,3.2986,1.6299,1225602241.49,13.6715,25.3954,100.6436,0.0699,0.0374,0.0785,76.6418,120.0,120.0,33.3333,247.3876,233.3612,259.3149,293.98,67.7751,92.4757,1.0134,-4.5353,1.0132,199.1587,199.1587,49.3258,-94.7763,86.6806,-3.3348
300435.SZ,20180822,20180630,0.16,0.16,1.0306,1.0306,0.7924,0.1676,1.2504,6286848.39,33604486.63,71914242.18,1.8375,1.4821,1.142,0.8325,0.2512,3.4138,0.1917,25817107.09,46098215.53,51200112.81,12234140.7681,78234140.7681,366077539.0,46989628.78,194000000.0,-50068938.9,715997108.07,469092603.12,419023664.22,955486855.54,353279296.76,0.1601,3.0482,0.1072,1.418,0.0006,0.185,0.0491,0.314,14.9357,28.0073,71.9927,17.0504,14.9357,1.6903,14.4488,0.9112,0.1591,89.9454,15.9377,17.9531,5.2343,5.08,4.4094,3.4419,2.8634,4.3557,10.4686,6.8838,44.3583,1.7972,1.7574,75.2013,24.7987,52.3178,20.3038,79.483,92.2596,7.7404,0.0477,0.7972,1.251,3.9147,1.1794,3.6907,,0.044,375.2971,5.7268,2.9785,85560763.16,17.0984,1.5852,95.5592,2.5332,2.3064,1.2788,5.0259,14.2857,14.2857,449.7436,65.9933,8.6611,14.9297,39.32,458.1517,8.821,-0.6875,4.4647,-0.6963,25.2601,25.2601,72.4184,-15.1517,5.6135,-4.1746
300441.SZ,20180828,20180630,0.13,0.13,1.0689,1.0689,0.7888,0.0527,0.4584,2716582.5,85333081.19,261933699.82,1.1983,0.7497,0.6976,2.6663,0.7215,1.0682,0.2696,119264576.47,135240518.61,192469663.92,-70512469.2799,78337451.1901,381345561.07,44598601.76,610599910.0,383676478.68,733126102.87,173539087.79,440591036.43,2301265134.31,338532878.09,0.1329,2.2995,0.1237,0.5111,0.0288,0.2042,-0.1065,0.1183,15.0573,36.9971,63.0029,18.3875,15.0573,4.8835,11.8704,1.6336,0.9589,83.1543,16.8958,19.1022,5.8793,5.85,5.6979,5.1498,4.0593,5.332,11.7586,10.2996,38.0075,1.6131,1.7535,38.4591,61.5409,26.8819,26.5332,66.1823,84.4461,15.5539,0.0936,0.6131,1.4693,2.4943,0.7073,1.2007,1.9108,0.0791,216.368,8.1186,3.3528,741779282.89,17.4357,4.7576,83.0883,3.2542,3.1254,2.2729,16.3868,18.1818,18.1818,-37.8704,25.9479,25.9492,20.1647,20.08,11.8658,9.8145,-42.5269,8.0044,3.4516,46.3255,46.3255,40.2406,21.2752,9.4252,-10.3679
300442.SZ,20180829,20180630,0.03,0.03,4.0155,4.0155,5.1567,0.2082,3.3574,525306.64,2121571.01,93202390.33,1.4928,0.8592,0.7518,1.0152,0.4144,1.0413,0.2418,2695571.23,7392504.17,22543232.68,-40241654.1121,-26100830.5921,442773306.18,11855282.47,217642426.31,169225286.71,766759699.06,320645738.14,480177098.04,1200970973.2,356555932.58,0.0265,9.7245,-0.29,3.5656,-0.196,0.0739,-0.4024,-0.261,0.4687,23.2109,76.7891,21.3291,0.4687,6.8046,13.4678,1.0567,0.4204,99.3287,0.8651,1.841,0.272,0.27,0.218,0.4452,0.1133,0.3384,0.544,0.8904,40.6059,1.6837,1.7062,58.6716,41.3284,46.3131,18.1222,80.972,96.7946,3.2054,-0.0446,0.6837,1.4465,4.4681,1.1406,3.523,4.531,-0.0431,425.9925,0.2266,0.1594,450848431.27,0.8551,6.3525,98.7809,0.0017,-0.0048,0.0949,10.201,50.0,50.0,-966.1765,-22.8301,-24.0625,7.3942,48.92,-966.4955,7.1379,-0.155,-0.5918,-0.1549,33.2109,33.2109,21.7267,2595.0591,0.2393,-8.303
